area,percorso_menu,voce,form_o_prg,copertura,evidenza_web,reason_code,note,metodo_classificazione
produzione,produzione > Produzione film protettivi con tappeto prod. > Programmazione della produzione,Programmazione tappeto produttivo,prd_tappeto,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione film protettivi con tappeto prod. > Programmazione della produzione,Riprogrammazione date di produzione,prd_riprog_tappeto,NON_APPLICABILE,,WRITE_SIDE,Utility/manutenzione: gestionale,pattern-refine
produzione,produzione > Produzione film protettivi con tappeto prod. > Scarichi materie prime,Scarico jumbi dopo spalmatura,prd_scaricamp,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
produzione,produzione > Produzione film protettivi con tappeto prod. > Statistiche di produzione,Statistiche di produzione su file excel,prd_statistica,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione film protettivi con tappeto prod. > Statistiche di produzione,Tracciabilità,prd_tracciabilita,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione film protettivi con tappeto prod. > Utilità,Chiusura forzata programma di produzione,prd_chiusura_prod_spa,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
produzione,produzione > Produzione film protettivi con tappeto prod. > Utilità,Modifica bancale di appartenenza rotoli,prd_idbanc_modi,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione film protettivi con tappeto prod. > Utilità,Ristampe etichette di produzione,prd_ristampa_etichette,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione film protettivi con tappeto prod. > Utilità,Sblocco barre e rotoli prodotti,prd_sblocca_prenot_ord,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
produzione,produzione > Produzione pannelli truciolari,Programmazione della produzione,ppt_programmazione,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari,Stato avanzamento ordini con la produzione,ppt_stato_ordini,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Avanzamenti produzione,Avanzamento produzione levigatura,ppt_avanza_leviga,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Avanzamenti produzione,Avanzamento produzione nobilitatura,ppt_avanza_nobilita,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Avanzamenti produzione,Avanzamento produzione pressatura,ppt_avanza_pressa,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Gestione spedizioni,Annullo packing list,ppt_packing_da_ord_annu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
produzione,produzione > Produzione pannelli truciolari > Gestione spedizioni,Creazione ddt da packing list,ppt_pck_da_ord_toddt,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
produzione,produzione > Produzione pannelli truciolari > Gestione spedizioni,Packing list,ppt_packing_da_ordini,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Gestione spedizioni,Statistica packing list,ppt_pck_da_ord_stat,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Statistiche di produzione,Statistica su consumo carte impregnate per periodo,consumo_carte_impregnate,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Statistiche di produzione,Statistica sulle quantità prodotte per periodo,std_statqtaper,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Utilità,Generazione automatica di.ba. pannelli nobilitati,ppt_crea_diba_nobilitato,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
produzione,produzione > Produzione pannelli truciolari > Utilità,Riciclo da scarti di produzione pannelli,ppt_ricicla_scarti,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Utilità,Scarto massivo pannelli grezzi da levigare,ppt_scarto_grezzo,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione pannelli truciolari > Utilità,Trasformaz. automatica pannelli di 1° in 2°scelta,ppt_trasforma_1_in_2,MANCANTE,,NEEDS_DOMAIN,Verticale produzione specifica: verificare se in uso a Impresind (il web copre la produzione STANDARD),pattern-refine
produzione,produzione > Produzione standard,Abilitazione ordini per log produzione,std_abilita_prod,MANCANTE,,,,default
produzione,produzione > Produzione standard,Annullo packing list,std_packing_da_ord_annu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
produzione,produzione > Produzione standard,Avanzamento produzione,std_avanza,MANCANTE,,,,default
produzione,produzione > Produzione standard,Creazione DDT da packing list,std_pck_da_ord_toddt,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
produzione,produzione > Produzione standard,Gestione packing list da ordini clienti,std_packing_da_ordini,MANCANTE,,,,default
produzione,produzione > Produzione standard,Pianificazione acquisti,std_pianificaz_orfgen,MANCANTE,,,,default
produzione,produzione > Produzione standard,Pianificazione della produzione,std_pianificazione,MANCANTE,,,,default
produzione,produzione > Produzione standard,Programmazione acquisti per gruppi di prodotti,std_giacxprod,MANCANTE,,,,default
produzione,produzione > Produzione standard,Programmazione acquisti per singolo prodotto,std_giacxprod_singolo,MANCANTE,,,,default
produzione,produzione > Produzione standard,Programmazione della produzione,std_programmazione,MIGRATO,/produzione,,Consultazione web agganciata via FORM_TO_URL,FORM_TO_URL
produzione,produzione > Produzione standard > Statistiche di produzione,Importazione file da schiumatrice,std_import_dati_schiumatrice,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
produzione,produzione > Produzione standard > Statistiche di produzione,Statistica dati schiumatrice,std_statistica_dati_schiumatrice,MANCANTE,,,,default
produzione,produzione > Produzione standard > Statistiche di produzione,Statistica log produzione,std_logprd_stat,MANCANTE,,,,default
produzione,produzione > Produzione standard > Statistiche di produzione,Statistica sulle quantità prodotte per periodo,std_statqtaper,MANCANTE,,,,default
statistich,statistich > Statistiche varie,Portafoglio ordini,menu_portaford,MANCANTE,,,,default
statistich,statistich > Statistiche varie,Statistica sugli acquisti (doc. carico fornitori),menu_statbfo,MANCANTE,,,,default
statistich,statistich > Statistiche varie,Statistiche sul fatturato per altezza e lunghezza,menu_stafatt,MANCANTE,,,,default
statistich,statistich > Statistiche varie,Statistiche sull'acquistato e fatturato,menu_statacqmov1,MANCANTE,,,,default
statistich,statistich > Statistiche varie,Statistiche varie per periodo,menu_statgene,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Estrazione dati per altri sistemi,Estrazione dati per fogli excell,menu_ricexcel,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Scheda clienti,Creazione archivio scheda clienti,menu_creasche,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
statistich,statistich > Statistiche varie > Scheda clienti,Sblocco stampa scheda clienti,menu_sblosch,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
statistich,statistich > Statistiche varie > Scheda clienti,Stampa scheda clienti da archivio,menu_scheda,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
statistich,statistich > Statistiche varie > Scheda clienti,Venduto con confronto anno precedente,menu_scheclin,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche anagrafica,Elenco clienti con c.pagamento ri.ba.,menu_cliriba,NON_APPLICABILE,,PRINT_REPORT,Stampa/report legacy,pattern-label
statistich,statistich > Statistiche varie > Statistiche sintetiche,Analisi fatturato su più anni,menu_fatriep_anno,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche,Controllo del guadagno,menu_guadagno,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche,Fatturato clienti,menu_fattucli,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche,Fatturato mensile agenti,menu_mesage,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche,Fatturato mensile clienti,menu_mescli,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche,Fatturato mensile per nazione,menu_mesnaz,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche,Fatturato mensile per nazione / agente,menu_mesnaz01,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche,Fatturato mensile per valuta,menu_mesnaz02,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche,Ricarico clienti,menu_ricacli,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche > Statistiche commerciali sul budget,Aggiornamento budget annuale,menu_bdg000,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
statistich,statistich > Statistiche varie > Statistiche sintetiche > Statistiche commerciali sul budget,Consuntivi su foglio excel,menu_bdgstat,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche sintetiche > Statistiche commerciali sul budget,Duplicazione budget annuale,menu_bdgdupl,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
statistich,statistich > Statistiche varie > Statistiche varie,Clienti che non acquistano da,menu_ritiri,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,In ordine di abc su qta per articolo,menu_venabcqa,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,In ordine di abc su qta per articolo / cliente,menu_venabcq1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,In ordine di abc sul valore venduto,menu_venabcv1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,Media per agente,menu_venagme1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,Media sul venduto,menu_venmed1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,Venduto in quantità per linea,menu_venqtal1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,Venduto in valore per linea,menu_venvall1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,Venduto per articolo / cliente,menu_venart1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,Venduto per cliente / articolo,menu_vencli1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,Venduto per cliente / linea,menu_venlin1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,Venduto per linea / cliente,menu_venlinc1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie,Venduto per societa' / articolo,menu_vensoc1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie > Statistiche sul fatturato in u.m.,Statistica sul fatturato con quantità MQ / MC,menu_stat_mcmq,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie > Statistiche sul fatturato in u.m.,Statistica sul fatturato x cliente/art. (mc/mq),menu_stat_mcmq0,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie > Statistiche sul fatturato in u.m.,Statistiche sul fatturato a metri cubi,menu_statmc,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie > Statistiche sul fatturato in u.m.,Statistiche sul fatturato a metri quadri,menu_statmq,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie > Venduto per agente,Venduto per agente / articolo,menu_venage1,MANCANTE,,,,default
statistich,statistich > Statistiche varie > Statistiche varie > Venduto per agente,Venduto per agente / cliente,menu_venacli1,MANCANTE,,,,default
web,web,Importazioni/Esportazioni WooCommerce,submenu,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
web,web > Importazioni/Esportazioni E-commerce,Esporta disponibilità prodotti,ecommerce_esporta_disponibilita_prodotti_card,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
web,web > Importazioni/Esportazioni E-commerce,Importa anagrafiche clienti,ecommerce_importa_clienti_card,NON_APPLICABILE,,WRITE_SIDE,Scrittura: riservata a slice Opus,pattern-label
